signature_name,gene_id,gene_type,gene_name,weight
Response_Ivy,ENSG00000182162.11,protein_coding,P2RY8,NA
Response_Ivy,ENSG00000182162.11_PAR_Y,protein_coding,P2RY8,NA
Response_Ivy,ENSG00000172724.12,protein_coding,CCL19,NA
Response_Ivy,ENSG00000164088.18,protein_coding,PPM1M,NA
Response_Ivy,NA,NA,LRMP,NA
Response_Ivy,ENSG00000089820.16,protein_coding,ARHGAP4,NA
Response_Ivy,ENSG00000177455.15,protein_coding,CD19,NA
Response_Ivy,ENSG00000023445.16,protein_coding,BIRC3,NA
Response_Ivy,ENSG00000196839.14,protein_coding,ADA,NA
Response_Ivy,ENSG00000072818.12,protein_coding,ACAP1,NA
Response_Ivy,ENSG00000146192.15,protein_coding,FGD2,NA
Response_Ivy,ENSG00000138378.19,protein_coding,STAT4,NA
Response_Ivy,ENSG00000163508.13,protein_coding,EOMES,NA
Response_Ivy,ENSG00000254087.8,protein_coding,LYN,NA
Response_Ivy,ENSG00000140368.13,protein_coding,PSTPIP1,NA
Response_Ivy,NA,NA,C5orf39,NA
Response_Ivy,ENSG00000163564.15,protein_coding,PYHIN1,NA
Response_Ivy,ENSG00000136280.17,protein_coding,CCM2,NA
Response_Ivy,NA,NA,NAPOR-1,NA
Response_Ivy,ENSG00000087237.12,protein_coding,CETP,NA
Response_Ivy,ENSG00000178860.9,protein_coding,MSC,NA
Response_Ivy,ENSG00000255833.2,protein_coding,TIFAB,NA
Response_Ivy,NA,NA,KIAA1949,NA
Response_Ivy,ENSG00000011590.14,protein_coding,ZBTB32,NA
Response_Ivy,ENSG00000113263.13,protein_coding,ITK,NA
Response_Ivy,ENSG00000271503.6,protein_coding,CCL5,NA
Response_Ivy,ENSG00000244005.13,protein_coding,NFS1,NA
Response_Ivy,ENSG00000187258.14,protein_coding,NPSR1,NA
Response_Ivy,ENSG00000147251.16,protein_coding,DOCK11,NA
Response_Ivy,ENSG00000112182.16,protein_coding,BACH2,NA
Response_Ivy,ENSG00000176083.18,protein_coding,ZNF683,NA
Response_Ivy,ENSG00000123338.13,protein_coding,NCKAP1L,NA
